repo_name,smell_count,year,file_size,loc,owner_type,language,size,base_image_full,base_image
pamuditha/spring-sample-auth-service,1,2021,532,12,User,Java,34,openjdk:alpine,openjdk
pand-usp/pand-pwa,1,2021,122,7,Organization,Vue,9951,node:14,node
panda-re/panda,16,2022,4484,61,Organization,C,175265,base,base
panda5mt/qf_wbfpga_pio,5,2021,1169,16,User,C,7643,debian:buster-slim,debian
panda8899repo/login-app,0,2019,117,2,User,Java,171,tomcat:8,tomcat
pandabear41/home-assistant.io,4,2021,634,16,User,HTML,428323,mcr.microsoft.com/vscode/devcontainers/ruby:${VARIANT},mcr.microsoft.com/vscode/devcontainers/ruby
pandanoir/oll-trainer,1,2022,313,9,User,TypeScript,3199,pierrezemb/gostatic,pierrezemb/gostatic
pandas-dev/pandas,8,2022,1960,28,Organization,Python,276989,quay.io/condaforge/miniforge3,quay.io/condaforge/miniforge3
pando85/docker-jupyterlab-custom,1,2022,738,16,User,Dockerfile,66,jupyter/scipy-notebook:aarch64-ubuntu-20.04,jupyter/scipy-notebook
panicboat/cdk-common,0,2022,43,2,User,TypeScript,127,node:16,node
panicboat/infrastructures,0,2022,43,2,User,TypeScript,436,node:16,node
paniclobster/docker-aws-deploy,1,2022,421,12,Organization,Dockerfile,90,amazon/aws-cli:2.7.16,amazon/aws-cli
panoptes/pocs-camera,1,2021,938,24,Organization,Python,68,python:3.10-slim-buster,python
pantacor/pvr,30,2021,1930,41,Organization,Go,28522,alpine,alpine
pantheon-systems/docker-build-tools-ci,39,2022,4523,84,Organization,Shell,121,circleci/php:${PHPVERSION}-node-browsers,circleci/php
pantuza/panfiles,6,2020,179,5,User,Shell,6636,opensuse/tumbleweed:latest,opensuse/tumbleweed
paolodedios/packer,9,2022,4432,56,User,Go,101808,dev,dev
paolodedios/pytorch,8,2022,3026,66,User,C++,489809,official,official
papataku/qmk_firmware,2,2021,100,4,User,C,211212,qmkfm/qmk_cli,qmkfm/qmk_cli
papercups-io/papercups,3,2021,1800,56,Organization,Elixir,4816,alpine:3.13,alpine
paperspace-philip/adoro-test111,1,2021,272,8,User,HTML,290,paperspace/first-order-model:0.1.0,paperspace/first-order-model
paragao01/sms-campanha,1,2021,192,7,User,None,238,openjdk:8-jdk-alpine,openjdk
paralin/docker,29,2021,17485,317,User,Go,166945,dev,dev
paralin/docker-nixos,13,2022,2462,48,User,Shell,39,scratch,scratch
parameter1/ab-media-websites,3,2021,437,17,Organization,Marko,2453,node:10.15-alpine,node
parameter1/ac-business-media-newsletters,3,2020,413,16,Organization,Marko,676,node:10.15-alpine,node
paranoiacblack/TypeScript,2,2020,252,6,User,TypeScript,1538950,node:current,node
parc-jason/business-partner-agent,4,2022,1372,22,User,Java,12174,eclipse-temurin:17-alpine,eclipse-temurin
parcero0818/ejercicio-mutante,1,2021,126,5,User,Java,71,adoptopenjdk/openjdk15:ubi,adoptopenjdk/openjdk15
parducci/docs,2,2020,286,11,User,None,19684,,
paritytech/parity-processbot,2,2021,399,10,Organization,Rust,1586,docker.io/paritytech/ci-linux:production,docker.io/paritytech/ci-linux
paritytech/substrate-api-sidecar,0,2022,1035,28,Organization,TypeScript,21252,docker.io/library/node:16.15.1-alpine,docker.io/library/node
parkgang/modern-board,1,2021,958,35,User,Go,2868,scratch,scratch
parkside-securities/docker-clojure-dev,37,2022,4881,94,Organization,Dockerfile,85,$REGISTRY/docker-parkside-runtime:master-68,$REGISTRY/docker-parkside-runtime
parlemonde/1village,2,2022,1352,47,Organization,TypeScript,795027,node:16.15.1-slim,node
parnus01/opendrinks,0,2019,260,10,User,Vue,108422,nginx:stable-alpine,nginx
parsalotfy/GitHub_Powered_VPN,4,2021,384,5,User,C#,485,mcr.microsoft.com/dotnet/sdk:5.0-alpine,mcr.microsoft.com/dotnet/sdk
parth5795/iOT-benchmarking,18,2021,648,14,User,Python,5626,arm32v7/ubuntu:20.04,arm32v7/ubuntu
parthyadav3105/kupenstack,7,2021,2847,20,User,Go,539,ubuntu:bionic-20210827,ubuntu
particle-iot/docs,1,2019,488,11,Organization,JavaScript,2068714,node:10.14.1-slim,node
partifydev/api,1,2020,174,7,Organization,JavaScript,141,node:lts-alpine,node
pascaliske/docker-alpine-curl-jq,2,2021,127,3,User,Dockerfile,747,alpine:latest,alpine
pasha-codefresh/argo-cd,8,2022,4714,84,User,Go,65988,argocd-base,argocd-base
passRB99/metaplex,3,2021,1231,21,User,None,43002,node:14.17.3-alpine,node
passwall/passwall-server,4,2021,770,20,Organization,Go,1728,alpine:latest,alpine
pataar/dockerized-highcharts-export-server,6,2022,1046,21,User,None,29,node:14@sha256:3324c688c0e98888f8938509f35356acf69a3e1f9f385d85f7e6086b137c17e3,node
patilswapnilv/bedrock,6,2022,2868,71,User,HTML,688636,app-base,app-base
patipolzaza/sitkmutt-bookinfo-details,0,2021,123,5,User,Ruby,5,ruby:2.7,ruby
patlanders/qmk_firmware,2,2021,100,4,User,C,187889,qmkfm/qmk_cli,qmkfm/qmk_cli
patokenneth/udagram-reverseproxy,0,2021,55,2,User,Dockerfile,10,nginx:alpine,nginx
patokenneth/udagrammicroservice-backendfeed,0,2021,331,7,User,TypeScript,5277,node:12,node
patokenneth/udagrammicroservice-backenduser,0,2021,331,7,User,TypeScript,5276,node:12,node
patokenneth/udagrammicroservice-frontend,1,2021,391,8,User,TypeScript,175,nginx:alpine,nginx
patrickcping/pingone-cli,9,2021,1903,40,User,Shell,1375,alpine:3.12.0,alpine
patrickdb/EasyContacts,0,2021,197,6,User,Java,352,openjdk:11,openjdk
patrickhoefler/cloudbuildgraph,1,2022,717,12,User,Go,448,ubuntu:focal-20220531@sha256:fd92c36d3cb9b1d027c4d2a72c6bf0125da82425fc2ca37c414d4f010180dc19,ubuntu
patrickhoefler/dockerfilegraph,1,2022,717,12,User,Go,705,ubuntu:jammy-20220531@sha256:b6b83d3c331794420340093eb706a6f152d9c1fa51b262d9bf34594887c2c7ac,ubuntu
patrickhoefler/ghtop,1,2022,972,15,User,Go,151,scratch,scratch
patrickmcaneney/regula-action,2,2021,228,6,User,Shell,14,alpine:3.14.2,alpine
patrickspencer/pytorch,7,2021,2930,64,User,None,682599,official,official
patrickuhlmann/glk-game,0,2021,375,12,User,TypeScript,2885,nginx:stable-alpine,nginx
patrik999/stream-reasoning-challenge,3,2022,1048,39,User,Classic ASP,100071,ubuntu:18.04,ubuntu
patrikjuvonen/mtasa-blue,6,2022,852,16,User,C++,611257,jetbrains/teamcity-minimal-agent:latest,jetbrains/teamcity-minimal-agent
patriklussi/meetup-examination-patrik,1,2021,171,9,User,Vue,768,node:10,node
patrocinio/jmeter-ibmmq,5,2021,1990,30,User,Java,7972,alpine:3.12,alpine
patrykkubiela/Crumbs,1,2021,401,8,User,C#,136,mcr.microsoft.com/dotnet/core/aspnet:3.1,mcr.microsoft.com/dotnet/core/aspnet
patryklomza/devops-upskill-s3-app,5,2021,340,11,User,Python,44,python:3.9-slim-buster,python
pattyjogal/cypher-bot,2,2021,228,8,User,TypeScript,114,node:16-alpine,node
paulboudewijn/directus,3,2021,1499,10,User,TypeScript,334205,node:${NODE_VERSION},node
paulbricman/ideoscope,3,2021,193,8,User,Python,220,python:3.8,python
paulchiu/qmk_firmware,2,2021,100,4,User,C,207123,qmkfm/qmk_cli,qmkfm/qmk_cli
paulfitz/makesweet,29,2019,1068,39,User,C++,14165,ubuntu:18.04,ubuntu
paulgoio/bolby,2,2021,310,7,Organization,SCSS,3541,nginx:stable-alpine,nginx
paulgoio/searxng,0,2022,3288,60,Organization,Less,2669,registry.paulgo.dev/paulgoio/searxng:base,registry.paulgo.dev/paulgoio/searxng
paulhauner/lighthouse,5,2021,414,13,User,None,96181,debian:buster-slim,debian
paullemmens/qmk_firmware,2,2021,100,4,User,C,204360,qmkfm/qmk_cli,qmkfm/qmk_cli
paulmw/qmk_firmware,2,2021,100,4,User,C,184427,qmkfm/qmk_cli,qmkfm/qmk_cli
paulnopaul/server-highload-park,3,2021,231,10,User,HTML,2342,rust:1.55.0,rust
paulocesarcuneo/heroes,3,2021,282,9,Organization,Python,27,python:3.9,python
paulocesarcuneo/users,2,2021,107,6,Organization,JavaScript,33,node:16-alpine,node
paulopinheiro1234/hadatac,4,2021,1238,14,User,Java,103477,openjdk:11-jre-slim,openjdk
paulsnyk/goof,2,2021,200,10,User,HTML,2288,node:14.1.0,node
pavan-kumar-99/oam-operator,0,2021,834,16,User,Go,168,gcr.io/distroless/static:nonroot,gcr.io/distroless/static
pavel-latyshou-deriv/deriv-com,0,2020,107,3,User,TypeScript,2324456,nginx:alpine,nginx
pawanjay176/lighthouse,7,2019,414,13,User,Rust,95868,rust:latest,rust
pawel-zielinski/recipe-app-api,12,2021,560,18,User,Python,10922,python:3.7-alpine,python
payload-bot/payload-neo,1,2022,944,35,Organization,TypeScript,7539,node:16-buster-slim,node
payout-one/alpine-elixir,5,2021,723,23,Organization,Makefile,84,payout1/alpine-erlang:${ERLANG_VERSION},payout1/alpine-erlang
payout-one/alpine-erlang,10,2021,4941,112,Organization,Dockerfile,141,alpine:${ALPINE_VERSION},alpine
payout-one/analytics,5,2022,2297,57,Organization,Elixir,18096,alpine:3.13.3,alpine
paypay/cartography,4,2021,695,14,Organization,Python,5892,ubuntu:bionic,ubuntu
pbaiz/AdminLTE,0,2021,171,7,User,JavaScript,122303,node:14,node
pblaas/signalbot,11,2021,461,16,User,Python,231,pblaas/signalcli:latest,pblaas/signalcli
pbnjaay/detecsens,0,2021,291,10,User,Vue,162,nginx:stable-alpine,nginx
pbougue/kirin,4,2020,954,26,User,Python,2772,navitia/python:debian9,navitia/python
pbp333/code-challenge,1,2021,170,3,User,Java,205,openjdk:11.0.6-jre-slim,openjdk
pbrownlow7/CPU-Manager-for-Kubernetes,2,2020,244,9,User,Python,2952,clearlinux/python:3.8.6,clearlinux/python
pc-beast/open-event-frontend,3,2021,831,29,User,JavaScript,53169,node:14-alpine3.11,node
pcart-grandjean/redis-py,2,2020,170,6,User,Python,4113,fkrull/multi-python:latest,fkrull/multi-python
pcncad/slime,2,2021,578,14,Organization,JavaScript,2596,openjdk:8-jdk-alpine,openjdk
pcurt854/qmk_firmware,2,2019,101,5,User,C,158890,qmkfm/base_container,qmkfm/base_container
pdemeulenaer/mlflow-on-kubernetes,1,2021,184,6,User,Python,76,python:3.8-slim,python
pdurbin/notice,1,2022,49,3,User,R,89,rocker/tidyverse:3.5.0,rocker/tidyverse
pdxjohnny/dffml,13,2020,4605,47,User,Python,36207,python:3.7-buster,python
peaceiris/actions-gh-pages,3,2021,1666,49,User,TypeScript,6273,ubuntu:18.04,ubuntu
peak/s5cmd,3,2022,220,9,Organization,Go,22399,alpine:3.15,alpine
peavers/air-nz-spider,1,2021,200,4,User,Java,8157,peavers/selenium-java:latest,peavers/selenium-java
pebrc/cloud-on-k8s,2,2021,1978,33,User,Go,37189,registry.access.redhat.com/ubi8/ubi-minimal:8.4,registry.access.redhat.com/ubi8/ubi-minimal
pecigonzalo/chamber,4,2020,300,10,User,Go,2290,scratch,scratch
pecigonzalo/contour,3,2021,859,31,User,Go,19749,scratch,scratch
pecigonzalo/driftctl,0,2022,381,15,User,Go,7431,alpine:3.16,alpine
peckjon/assign-one-project-github-action,1,2019,339,4,User,Shell,59,alpine:3.10,alpine
pedro-cmat/v6-summary-omop-py,8,2021,590,8,User,Python,19,harbor.vantage6.ai/algorithms/algorithm-base,harbor.vantage6.ai/algorithms/algorithm-base
pedropascuotte/conversao-peso,0,2021,348,10,User,C#,684,mcr.microsoft.com/dotnet/aspnet:5.0,mcr.microsoft.com/dotnet/aspnet
pedrorobsonleao/slack-knowledge-pills,1,2021,92,5,User,JavaScript,11,node:lts-alpine,node
peerplays-network/nft-store,2,2021,342,18,Organization,JavaScript,2146,node:14.16.1-alpine3.13,node
peertransfer/flycomponents,0,2021,195,8,Organization,JavaScript,15072,node:14-alpine,node
peertransfer/flystyles,0,2022,171,7,Organization,SCSS,14146,node:12,node
peichman-umd/drupal-common,8,2021,1536,37,User,PHP,14127,drupal:8.9.16-apache,drupal
pektin-dns/pektin-api,10,2022,744,17,Organization,Rust,448,alpine:latest,alpine
pektin-dns/pektin-server,10,2022,704,17,Organization,Rust,187,alpine:latest,alpine
pektin-dns/pektin-ui,0,2022,289,9,Organization,TypeScript,2400,nginx:alpine,nginx
penguindark/v,2,2021,668,19,User,V,56943,buildpack-deps:buster-curl,buildpack-deps
penn-state-dance-marathon/deploy-django-crons,4,2021,524,11,Organization,Python,45,thontechnology/amazonlinux2-python:3.8,thontechnology/amazonlinux2-python
pennlabs/penn-mobile-portal,0,2021,428,11,Organization,JavaScript,12698,nginx:1.17.7,nginx
pentcloud/umami,4,2022,1655,38,Organization,JavaScript,4322,node:16-alpine,node
peppelinux/SATOSA,4,2019,605,23,User,Python,3397,debian:stable-slim,debian
peraltafederico/invoices-app-front,2,2021,464,15,User,TypeScript,4391,amazon/aws-cli,amazon/aws-cli
percona-platform/grafana,12,2022,2790,70,Organization,TypeScript,536629,alpine:3.15,alpine
percona-platform/saas-ui,0,2022,152,4,Organization,TypeScript,8498,nginx:1.21.6,nginx
percona/mongodb_exporter,2,2021,416,10,Organization,Go,7474,quay.io/prometheus/busybox:latest,quay.io/prometheus/busybox
perdomofranklin93/todo-list,0,2021,863,23,User,TypeScript,3698,nginx:1.21.0-alpine,nginx
perheld/qmk_firmware,2,2021,100,4,User,C,199621,qmkfm/qmk_cli,qmkfm/qmk_cli
periklis/elasticsearch-operator,2,2022,2797,43,User,Go,60840,registry.ci.openshift.org/ocp/4.8:base,registry.ci.openshift.org/ocp/4.8
periklis/loki-operator,0,2021,803,15,User,Go,27507,gcr.io/distroless/static:nonroot,gcr.io/distroless/static
pernandapurba/YouTubeFeeds,1,2021,114,5,User,Python,17,python:3.9-alpine,python
perses/perses,1,2022,756,15,Organization,Go,4773,gcr.io/distroless/static-debian11,gcr.io/distroless/static-debian11
pesto-students/n5-collab-space-n5-epsilon,2,2021,898,23,Organization,JavaScript,3236,node:alpine,node
pesto-students/n7-dreamstock-backend-iota-1,0,2021,554,6,Organization,JavaScript,95,node:14-slim,node
peta-pico/nanobench,4,2021,94,4,Organization,Java,2007,openjdk,openjdk
peter-mcconnell/.dotfiles,1,2022,469,15,User,Shell,14548,ubuntu:20.10,ubuntu
peter0618/hello-websocket-nestjs,2,2021,865,15,User,TypeScript,644,node:14-alpine,node
peterbarker/ardupilot,8,2022,1984,37,User,C++,251873,ubuntu:20.04,ubuntu
peterbourgon/fastly-exporter,6,2021,676,22,Organization,Go,1420,scratch,scratch
peterchen96/ReinforcementLearning.jl,4,2021,897,16,User,Julia,18302,$IMAGE,$IMAGE
peterducai/remath,3,2021,679,12,User,CSS,89849,registry.fedoraproject.org/fedora-minimal,registry.fedoraproject.org/fedora-minimal
peterklijn/skipper,2,2021,222,6,User,Go,14623,registry.opensource.zalan.do/library/alpine-3.13:latest,registry.opensource.zalan.do/library/alpine-3.13
peterlewis/brew,0,2021,1751,54,User,Ruby,58587,ubuntu:"${version}",ubuntu
petermakowski/ubuntu.com,12,2021,1988,33,User,HTML,34624,ubuntu:focal,ubuntu
petermetz/github-organization-automation-tool,11,2021,817,30,User,TypeScript,2617,node:16.0.0-buster-slim,node
peteroneilljr/opa,1,2022,1109,13,User,Go,926605,${BASE},${BASE}
petesfrench/dqlite.io,5,2021,1646,27,User,HTML,2810,ubuntu:focal,ubuntu
petesfrench/maas.io,5,2021,1646,27,User,HTML,40528,ubuntu:focal,ubuntu
petesfrench/vanilla-framework,11,2021,1640,28,User,HTML,7459,ubuntu:focal,ubuntu
petr-muller/ci-docs,0,2020,226,5,User,HTML,1209,nginxinc/nginx-unprivileged:1.18-alpine,nginxinc/nginx-unprivileged
peusebiu/zot,3,2022,1095,30,User,Go,2929,gcr.io/distroless/base,gcr.io/distroless/base
peynman/vuetify,2,2019,96,6,User,TypeScript,72554,mhart/alpine-node:12,mhart/alpine-node
peznauts/directord,1,2021,13,1,Organization,Python,3705,,
pfackeldey/Latex-Docker,3,2022,729,12,User,Dockerfile,3,ubuntu,ubuntu
pfeairheller/keripy,8,2021,190,7,User,Python,6223,python:3.9.7-buster,python
pg3io/dashboard3,0,2021,381,12,Organization,CSS,3479,nginx:stable-alpine,nginx
pg83/mix,1,2022,104,3,User,Shell,98439,alpine:latest,alpine
pgahq/face-finder-api,2,2021,323,13,Organization,TypeScript,767,node,node
pganalyze/collector,6,2022,1146,25,Organization,Go,23346,alpine:3.15,alpine
pgarcia-coder/github-actions,0,2021,130,7,User,JavaScript,38,node:14,node
pgodowski/ibm-common-service-operator,1,2021,1458,30,User,Go,5910,registry.access.redhat.com/ubi8/ubi-minimal:latest,registry.access.redhat.com/ubi8/ubi-minimal
phaelfp/conversao-peso,0,2021,365,12,User,C#,691,mcr.microsoft.com/dotnet/aspnet:5.0,mcr.microsoft.com/dotnet/aspnet
phaelfp/conversao-temperatura,1,2021,217,9,User,EJS,16,node:14.17.5,node
phallobst/twofactorauth,5,2022,296,10,User,HTML,18218,ruby:2.7-alpine,ruby
pham-tom/covid19-forecast-hub,6,2020,876,17,User,Jupyter Notebook,9756798,node:10.20.1-jessie,node
phamchien94/telegram_forwarder,1,2021,156,5,User,Python,4,python:3.7.10-slim-stretch,python
phaniraj75/gripmock,8,2021,1081,26,User,Go,189,golang:1.14.2-alpine,golang
pharaujo/grafana,12,2021,2810,70,User,TypeScript,457971,alpine:3.14.3,alpine
phborba/pytorch_segmentation_models_trainer,4,2021,572,12,User,Python,47877,pytorch/pytorch:1.8.1-cuda11.1-cudnn8-runtime,pytorch/pytorch
phebus/docker-selenium,31,2021,31397,437,User,Shell,13274,ubuntu:${UBUNTU_FLAVOR}-${UBUNTU_DATE},ubuntu
phiberoptick/docker-sonarr,5,2022,1674,43,User,Dockerfile,314,ghcr.io/linuxserver/baseimage-mono:focal,ghcr.io/linuxserver/baseimage-mono
phiberoptick/dozzle,3,2021,1052,24,User,Vue,131879,scratch,scratch
phiberoptick/element-web,5,2021,1690,25,User,TypeScript,74644,nginx:alpine,nginx
philips-labs/spiffe-vault,5,2022,689,21,Organization,Go,191,busybox:1.33.1,busybox
philips-software/logproxy,2,2021,582,19,Organization,Go,1157,golang:1.17.3-alpine3.13,golang
philnichol/flux2,3,2022,793,14,User,Go,5261,alpine:3.15,alpine
philpaz/jersey-demo,1,2021,156,5,User,Java,60,maven:3.8.2-jdk-11,maven
phochste/community-server,0,2021,1406,18,User,TypeScript,15324,node:lts-alpine,node
phoenixbf/aton,0,2021,214,6,User,JavaScript,254169,node:14,node
phoet/on_ruby,12,2022,381,12,User,Ruby,16192,ruby:2.7.6,ruby
phofl/pandas,8,2020,1690,25,User,Python,273652,quay.io/condaforge/miniforge3,quay.io/condaforge/miniforge3
photoprism/photoprism,0,2022,500,4,Organization,Go,122808,photoprism/develop:220625-bookworm,photoprism/develop
phoughton/cribbage_server,1,2021,215,8,User,Python,167,python:3.9-slim-buster,python
phylotastic/datelifedocker,28,2021,3490,77,Organization,Dockerfile,127,rocker/shiny:4.1.0,rocker/shiny
phytec-labs/elements-sdk,23,2022,1436,41,Organization,Scala,3015,ubuntu:20.04,ubuntu
phytooracle/flir_field_stitch,8,2020,1301,30,Organization,Python,5,agdrone/drone-base-image:1.2,agdrone/drone-base-image
pianomanx/netdata,1,2020,29,1,User,C,109619,,
pianomanx/photoprism,0,2022,124,3,User,Go,122273,photoprism/development:20201215,photoprism/development
pianomanx/zphisher,4,2021,289,10,User,Hack,27665,debian:latest,debian
picallex/cloudpbx-php-sdk,5,2021,186,3,Organization,PHP,278,php:7.3-cli,php
piconnectdev/wepi-ui,4,2021,733,22,User,TypeScript,3162,node:alpine,node
pierd/pierd.github.io,3,2021,259,9,User,HTML,2687,ruby:2.7-slim-buster,ruby
pierre42100/Docker-vulnerable-httpd,0,2021,162,2,User,Dockerfile,2,httpd:2.4.18,httpd
pierrecle/holerr,8,2022,977,26,User,TypeScript,2108,scratch,scratch
piersy/go-ethereum,5,2021,723,16,User,Go,175877,alpine:latest,alpine
piiq/pyradiomics,14,2020,1919,30,User,Jupyter Notebook,55740,jupyter/datascience-notebook,jupyter/datascience-notebook
piique/desafio-tecnico-framework,0,2021,121,7,User,TypeScript,473,node:14,node
pikokr/qsebot-v3,1,2022,218,10,User,TypeScript,1103,node:16.10,node
pinceladasdaweb/node-url-shortener,0,2021,644,12,User,JavaScript,1095,node:16-alpine,node
pingcap/tidb,6,2022,1470,27,Organization,Go,361344,alpine,alpine
pingme998/Ubuntu-Desktop-noVNC-Heroku-VPS,5,2021,1099,35,User,None,1374,ubuntu:20.10,ubuntu
pingyu/tidb,6,2022,1404,25,User,Go,271167,alpine,alpine
pingyu/tikv,12,2021,3726,61,User,Rust,59903,pingcap/alpine-glibc,pingcap/alpine-glibc
pingzasome01/IBMsolutin,2,2021,222,9,User,Vue,3891,node:12.18.1-alpine,node
pinheadmz/hsd,3,2021,453,13,User,JavaScript,49805,base,base
pinnacleusorg/pinnacle.us.org,0,2022,445,19,Organization,Svelte,16850,builder,builder
pino-san/express-sample-app,1,2021,658,7,User,JavaScript,180,quay.io/upslopeio/node-alpine,quay.io/upslopeio/node-alpine
pinocchioVirus/data-analysis-workflow,12,2021,844,13,User,Jupyter Notebook,150720,ubuntu:20.04,ubuntu
pinocchioVirus/festman_challenge,12,2021,842,13,User,Jupyter Notebook,7363,ubuntu:20.04,ubuntu
pinterest/querybook,6,2022,1881,40,Organization,TypeScript,40189,python:3.7.9,python
pinzon/localstack,33,2022,11990,160,User,Python,24970,base-${IMAGE_TYPE},base-${IMAGE_TYPE}
pioluk/ubuntu-texlive-docker,1,2022,288,10,User,Dockerfile,28,ubuntu:focal-20220531,ubuntu
