repo_name,file_name,smell_count,year,file_size,loc,owner_type,language,size,base_image_full,base_image
flux-framework/flux-core,flux-framework/flux-core/srctestdockerfedora34Dockerfile,4,2022,1554,76,Organization,C,41550,fedora:34,fedora
flux-framework/flux-core,flux-framework/flux-core/srctestdockerfluxoramaDockerfile,18,2022,3274,68,Organization,C,41550,systest,systest
flux-framework/flux-core,flux-framework/flux-core/srctestdockerfocalDockerfile,13,2022,3001,94,Organization,C,41550,ubuntu:focal,ubuntu
foodcoops/foodsoft,foodcoops/foodsoft/Dockerfile,6,2022,2277,48,Organization,Ruby,10545,ruby:2.6,ruby
foss-for-synopsys-dwc-arc-processors/buildroot,foss-for-synopsys-dwc-arc-processors/buildroot/supportdockerDockerfile,4,2022,1969,47,Organization,Makefile,119640,debian:bullseye-20210902,debian
frankyeh/DSI-Studio,frankyeh/DSI-Studio/build_packagescentos7Dockerfile,15,2022,1415,34,User,C++,474343,scratch,scratch
frankyeh/DSI-Studio,frankyeh/DSI-Studio/build_packagesdockerDockerfile,17,2022,5891,125,User,C++,474343,ubuntu:20.04,ubuntu
frankyeh/DSI-Studio,frankyeh/DSI-Studio/build_packagesubuntu_1604Dockerfile,13,2022,3858,88,User,C++,474343,scratch,scratch
frankyeh/DSI-Studio,frankyeh/DSI-Studio/build_packagesubuntu_1804Dockerfile,10,2022,2928,64,User,C++,474343,scratch,scratch
frankyeh/DSI-Studio,frankyeh/DSI-Studio/build_packagesubuntu_2004Dockerfile,7,2022,1723,46,User,C++,474343,scratch,scratch
frePPLe/frePPLe,frePPLe/frePPLe/contribdockerdebian-10.dockerfile,8,2022,1933,17,Organization,Python,130862,scratch,scratch
frePPLe/frePPLe,frePPLe/frePPLe/contribdockeropensuse-15.1.dockerfile,11,2022,1659,22,Organization,Python,130862,scratch,scratch
frePPLe/frePPLe,frePPLe/frePPLe/contribdockerrhel-8.dockerfile,9,2022,2281,31,Organization,Python,130862,scratch,scratch
frePPLe/frePPLe,frePPLe/frePPLe/contribdockerrockylinux-8.dockerfile,9,2022,1562,21,Organization,Python,130862,scratch,scratch
frePPLe/frePPLe,frePPLe/frePPLe/contribdockerubuntu-18.04.dockerfile,17,2022,3176,52,Organization,Python,130862,ubuntu:18.04,ubuntu
frePPLe/frePPLe,frePPLe/frePPLe/contribdockerubuntu-20.04.dockerfile,9,2022,1446,17,Organization,Python,130862,scratch,scratch
freelawproject/courtlistener,freelawproject/courtlistener/dockerdjangoDockerfile,6,2022,3045,45,Organization,Python,240385,python-base,python-base
frostwire/frostwire-jlibtorrent,frostwire/frostwire-jlibtorrent/swigDockerfile,60,2022,7305,145,User,C++,183403,--platform=linux/amd64,--platform=linux/amd64
garthylou/Libreosteo,garthylou/Libreosteo/Dockerbuildhttp-readyDockerfile,14,2022,2444,56,Organization,Python,3187,alpine:latest,alpine
garthylou/Libreosteo,garthylou/Libreosteo/Dockerbuildsock-readyDockerfile,14,2022,2631,61,Organization,Python,3187,alpine:latest,alpine
gboudreau/Greyhole,gboudreau/Greyhole/buildgh-vfs-build-dockerDockerfile,7,2022,1427,27,User,PHP,8270,$IMAGE,$IMAGE
geodynamics/aspect,geodynamics/aspect/contribdockerdockerDockerfile,5,2022,1102,25,Organization,Gnuplot,242086,tjhei/dealii:v9.2.0-full-v9.2.0-r2-gcc5,tjhei/dealii
geopython/pycsw,geopython/pycsw/Dockerfile,6,2022,2944,29,Organization,Python,7759,python:3.8-slim-buster,python
getsentry/sentry,getsentry/sentry/dockerDockerfile,11,2022,4554,85,Organization,Python,236687,python:3.8.12-slim-bullseye,python
girder/girder,girder/girder/Dockerfile,8,2022,782,26,Organization,Python,19067,node:12-buster,node
github/linguist,github/linguist/toolsgrammarsDockerfile,5,2022,833,25,Organization,Ruby,38189,golang:1.16,golang
glandium/pulsebot,glandium/pulsebot/Dockerfile,1,2022,357,13,Organization,Python,116,python:3.10,python
glyptodon/guacamole-server,glyptodon/guacamole-server/Dockerfile,6,2022,6128,69,Organization,C,8411,ubuntu:${UBUNTU_BASE_IMAGE},ubuntu
gooddata/gooddata-ruby,gooddata/gooddata-ruby/Dockerfile,21,2022,3191,58,Organization,Ruby,73776,harbor.intgdc.com/tools/gdc-java-8-jre-centos8:442eb90,harbor.intgdc.com/tools/gdc-java-8-jre-centos8
google/edash-packager,google/edash-packager/Dockerfile,5,2022,1872,27,Organization,C++,574220,alpine:3.11,alpine
google/grr,google/grr/Dockerfile,9,2022,1822,35,Organization,Python,165123,mariadb:bionic,mariadb
grails/grails-core,grails/grails-core/.githubactionspost-releaseDockerfile,1,2022,310,4,Organization,HTML,353615,alpine:3,alpine
grails/grails-core,grails/grails-core/.githubactionspre-releaseDockerfile,1,2022,331,4,Organization,HTML,353615,alpine:3,alpine
greenmail-mail-test/greenmail,greenmail-mail-test/greenmail/greenmail-dockerstandaloneDockerfile,3,2022,1245,15,Organization,Java,5245,openjdk:8u322-jre-slim-buster,openjdk
groonga/groonga-normalizer-mysql,groonga/groonga-normalizer-mysql/packagesyumamazon-linux-2Dockerfile,3,2022,487,14,Organization,C,422,${FROM},${FROM}
groonga/groonga,groonga/groonga/packagesyumamazon-linux-2Dockerfile,3,2022,904,37,Organization,C,97920,${FROM},${FROM}
grow/pygrow,grow/pygrow/Dockerfile,8,2022,2301,46,Organization,Python,11796,ubuntu:focal,ubuntu
grycap/im,grycap/im/docker-develDockerfile,6,2022,1603,18,Organization,Python,30483,ubuntu:20.04,ubuntu
grycap/im,grycap/im/docker-py3Dockerfile,6,2022,1496,17,Organization,Python,30483,ubuntu:20.04,ubuntu
hakanensari/fixer-io,hakanensari/fixer-io/Dockerfile,7,2022,317,11,User,Ruby,2293,ruby:3.1.1,ruby
hanzz/libtransport,hanzz/libtransport/Dockerfile,58,2022,5154,109,Organization,C++,15359,debian:bullseye-slim,debian
hime-ime/hime,hime-ime/hime/distroalmalinuxciDockerfile,1,2022,96,3,Organization,C,8830,almalinux:latest,almalinux
hitobito/hitobito,hitobito/hitobito/imagess2iDockerfile,6,2022,2152,33,Organization,Ruby,158556,centos/ruby-27-centos7,centos/ruby-27-centos7
hluk/CopyQ,hluk/CopyQ/utilslaunchpadDockerfile,2,2022,704,22,User,C++,35895,ubuntu:20.04,ubuntu
holzman/glideinWMS,holzman/glideinWMS/buildpackagingcontainersgwms-ci-sl7Dockerfile,12,2022,1690,18,Organization,Python,137489,scientificlinux/sl:7,scientificlinux/sl
holzman/glideinWMS,holzman/glideinWMS/buildpackagingcontainersgwms-ubuntuDockerfile,23,2022,2312,31,Organization,Python,137489,ubuntu:18.04,ubuntu
hrydgard/ppsspp,hrydgard/ppsspp/Dockerfile,14,2022,987,16,User,C++,232105,alpine:latest,alpine
htdebeer/paru,htdebeer/paru/Dockerfile,5,2022,425,13,User,Ruby,5630,ruby:3.0,ruby
idealo/mongodb-slow-operations-profiler,idealo/mongodb-slow-operations-profiler/Dockerfile,3,2022,584,12,Organization,Java,4283,tomcat:9-jdk11-openjdk-slim,tomcat
idlesign/pythonz,idlesign/pythonz/Dockerfile,11,2022,484,16,User,Python,2907,ubuntu:20.04,ubuntu
igniterealtime/Openfire,igniterealtime/Openfire/Dockerfile,2,2022,1014,20,Organization,Java,867300,openjdk:11-jre,openjdk
ilios/ilios,ilios/ilios/Dockerfile,23,2022,11000,170,Organization,PHP,96805,php:8.0-apache,php
ilius/pyglossary,ilius/pyglossary/Dockerfile,4,2022,265,6,User,Python,8835,bitnami/minideb,bitnami/minideb
imixs/imixs-office-workflow,imixs/imixs-office-workflow/Dockerfile,1,2022,588,7,Organization,HTML,28754,quay.io/wildfly/wildfly:25.0.0.Final,quay.io/wildfly/wildfly
infothrill/python-dyndnsc,infothrill/python-dyndnsc/packagingdockerx86-alpineDockerfile,5,2022,654,14,User,Python,592,alpine:3.7,alpine
inkling/content-scripts,inkling/content-scripts/Dockerfile,4,2022,380,13,Organization,Python,1438,python:2-alpine,python
insideout10/wordlift-plugin,insideout10/wordlift-plugin/Dockerfile,17,2022,3392,72,Organization,PHP,271465,wordpress:beta-5.9-apache,wordpress
inspirehep/inspire-next,inspirehep/inspire-next/Dockerfile,7,2022,3075,63,Organization,Python,91013,centos:7,centos
instedd/cdp,instedd/cdp/Dockerfile,9,2022,1144,24,Organization,Ruby,9220,instedd/nginx-rails:2.2,instedd/nginx-rails
instructure/canvas-lms,instructure/canvas-lms/Dockerfile,8,2022,3641,88,Organization,Ruby,1015192,instructure/ruby-passenger:$RUBY,instructure/ruby-passenger
instructure/switchman,instructure/switchman/Dockerfile,3,2022,587,15,Organization,Ruby,1924,instructure/rvm,instructure/rvm
jab/bidict,jab/bidict/.devcontainerDockerfile,2,2022,1623,11,User,Python,2340,mcr.microsoft.com/vscode/devcontainers/python:0-${VARIANT},mcr.microsoft.com/vscode/devcontainers/python
jamesdbloom/mockserver,jamesdbloom/mockserver/dockerDockerfile,15,2022,2164,24,Organization,Java,51993,gcr.io/distroless/java:11-nonroot,gcr.io/distroless/java
jamesdbloom/mockserver,jamesdbloom/mockserver/docker_buildgruntDockerfile,28,2022,1279,22,Organization,Java,51993,ubuntu:focal,ubuntu
jamesdbloom/mockserver,jamesdbloom/mockserver/docker_buildmavenDockerfile,24,2022,1307,24,Organization,Java,51993,ubuntu:focal,ubuntu
jamesdbloom/mockserver,jamesdbloom/mockserver/dockerlocalDockerfile,1,2022,536,7,Organization,Java,51993,gcr.io/distroless/java:11,gcr.io/distroless/java
jamesdbloom/mockserver,jamesdbloom/mockserver/dockersnapshotDockerfile,15,2022,2103,24,Organization,Java,51993,gcr.io/distroless/java:11-debug-nonroot,gcr.io/distroless/java
jasonrbriggs/stomp.py,jasonrbriggs/stomp.py/dockerDockerfile,29,2022,2377,36,User,Python,3756,debian,debian
jberkenbilt/debian-qpdf,jberkenbilt/debian-qpdf/appimageDockerfile,15,2022,942,21,User,C++,33860,ubuntu:18.04,ubuntu
jbosstm/quickstart,jbosstm/quickstart/rtslraflight-serviceDockerfile,1,2022,359,6,Organization,Java,9578,fabric8/java-jboss-openjdk8-jdk:1.2.3,fabric8/java-jboss-openjdk8-jdk
jbosstm/quickstart,jbosstm/quickstart/rtslrahotel-serviceDockerfile,1,2022,284,6,Organization,Java,9578,fabric8/java-jboss-openjdk8-jdk:1.2.3,fabric8/java-jboss-openjdk8-jdk
jbosstm/quickstart,jbosstm/quickstart/rtslratrip-controllerDockerfile,1,2022,480,6,Organization,Java,9578,fabric8/java-jboss-openjdk8-jdk:1.2.3,fabric8/java-jboss-openjdk8-jdk
jehon/cryptomedic,jehon/cryptomedic/confdevDockerfile,7,2022,1110,20,User,JavaScript,310903,ubuntu:20.04,ubuntu
jelix/jelix,jelix/jelix/testappdocker-confphpfpmDockerfile,5,2022,909,29,Organization,PHP,64724,3liz/liz-php-fpm:${php_version},3liz/liz-php-fpm
jenssegers/Laravel-MongoDB,jenssegers/Laravel-MongoDB/Dockerfile,5,2022,473,11,User,PHP,2000,php:${PHP_VERSION}-cli,php
jeremylong/DependencyCheck,jeremylong/DependencyCheck/Dockerfile,6,2022,3638,45,User,Java,178509,mcr.microsoft.com/dotnet/runtime:6.0-alpine3.14,mcr.microsoft.com/dotnet/runtime
jfisbein/imapcopy,jfisbein/imapcopy/Dockerfile,2,2022,238,7,User,Java,1159,eclipse-temurin:17,eclipse-temurin
jimwins/scat,jimwins/scat/Dockerfile,4,2022,1089,37,User,PHP,15307,php:8.0.16-fpm-alpine,php
jkenlooper/chill,jkenlooper/chill/Dockerfile,9,2022,511,15,User,Python,546,alpine:3.7,alpine
jnunemaker/flipper,jnunemaker/flipper/Dockerfile,3,2022,410,8,User,Ruby,6133,ruby:3.0,ruby
johnrees/fablabs,johnrees/fablabs/Dockerfile,13,2022,1356,26,Organization,Ruby,7080,ruby:2.6.9,ruby
jokkedk/webgrind,jokkedk/webgrind/Dockerfile,5,2022,552,15,User,PHP,542,php:7.4-apache,php
jolynch/mit-tab,jolynch/mit-tab/Dockerfile,15,2022,768,26,Organization,Python,9561,python:3.7,python
joomlagovbr/joomla-3.x,joomlagovbr/joomla-3.x/.dockerphpDockerfile,6,2022,1967,67,Organization,PHP,88818,php:7-apache,php
jpirko/lnst,jpirko/lnst/container_filesDockerfile,5,2022,431,18,Organization,Python,6518,fedora:34,fedora
jsor/doctrine-postgis,jsor/doctrine-postgis/dockerDockerfile,6,2022,908,34,User,PHP,722,php:8.1-cli-alpine,php
julianxhokaxhiu/CyanogenModOTA,julianxhokaxhiu/CyanogenModOTA/Dockerfile,3,2022,1477,32,User,PHP,179,php:7.4-apache,php
justquick/django-activity-stream,justquick/django-activity-stream/Dockerfile,5,2022,1170,27,User,Python,1448,ubuntu:focal,ubuntu
kashif/node-geos,kashif/node-geos/Dockerfile,4,2022,640,26,User,C++,191,node:6,node
kdave/btrfs-progs,kdave/btrfs-progs/ciimagesci-openSUSE-Leap-15.4-x86_64Dockerfile,31,2022,1140,17,User,C,21074,opensuse/leap:15.4,opensuse/leap
keboola/php-utils,keboola/php-utils/Dockerfile,3,2022,435,15,Organization,PHP,71,php:7.4-cli,php
khcr/resj,khcr/resj/.deployDockerfile,10,2022,2100,37,Organization,Ruby,44681,phusion/passenger-customizable:latest,phusion/passenger-customizable
kidd/echo-api,kidd/echo-api/Dockerfile,3,2022,2058,47,Organization,Ruby,259,builder-base,builder-base
klaussilveira/gitlist,klaussilveira/gitlist/dockerphp-fpmDockerfile,6,2022,1214,40,User,PHP,4262,php:8.1-fpm-alpine,php
klee/klee,klee/klee/Dockerfile,4,2022,2563,51,Organization,C++,7570,llvm_base,llvm_base
kr/beanstalkd,kr/beanstalkd/Dockerfile,4,2022,293,10,Organization,C,1363,${BASE},${BASE}
kumaryu/peercaststation,kumaryu/peercaststation/PeerCastStationPeerCastStationDockerfile,1,2022,812,19,User,C#,24553,base,base
kwart/kerberos-using-apacheds,kwart/kerberos-using-apacheds/Dockerfile,1,2022,273,8,Organization,Java,78,adoptopenjdk/openjdk8:alpine,adoptopenjdk/openjdk8
lalinsky/acoustid-index,lalinsky/acoustid-index/Dockerfile,6,2022,612,13,Organization,C++,4107,ubuntu:20.04,ubuntu
laramies/theHarvester,laramies/theHarvester/Dockerfile,3,2022,550,11,User,Python,6850,ubuntu:impish,ubuntu
laurentj/jcommunity,laurentj/jcommunity/testdocker-confphpfpmDockerfile,4,2022,292,10,Organization,PHP,6352,3liz/liz-php-fpm:${PHP_VERSION},3liz/liz-php-fpm
leapcode/bitmask_android,leapcode/bitmask_android/dockerandroid-emulatorDockerfile,13,2022,1452,16,Organization,Java,310046,registry.0xacab.org/leap/bitmask_android/android-sdk:latest,registry.0xacab.org/leap/bitmask_android/android-sdk
leapcode/bitmask_android,leapcode/bitmask_android/dockerandroid-ndkDockerfile,16,2022,2325,29,Organization,Java,310046,registry.0xacab.org/leap/bitmask_android/android-sdk:latest,registry.0xacab.org/leap/bitmask_android/android-sdk
leapcode/bitmask_android,leapcode/bitmask_android/dockerandroid-sdkDockerfile,15,2022,3435,44,Organization,Java,310046,0xacab.org:4567/leap/docker/debian:bullseye_amd64,0xacab.org
letsencrypt/lets-encrypt-preview,letsencrypt/lets-encrypt-preview/toolsdockercoreDockerfile,3,2022,1273,35,Organization,Python,47318,${TARGET_ARCH}/python:3.8-alpine3.12,${TARGET_ARCH}/python
livegrep/livegrep,livegrep/livegrep/dockerbaseDockerfile,3,2022,278,7,Organization,Starlark,8826,ubuntu:20.04,ubuntu
livegrep/livegrep,livegrep/livegrep/dockerindexerDockerfile,5,2022,152,3,Organization,Starlark,8826,livegrep/base,livegrep/base
livegrep/livegrep,livegrep/livegrep/dockernginxDockerfile,7,2022,209,4,Organization,Starlark,8826,livegrep/base,livegrep/base
localgod/Karla,localgod/Karla/Dockerfile,2,2022,1836,44,User,PHP,11803,alpine:3.13,alpine
locustio/locust,locustio/locust/Dockerfile,7,2022,727,18,Organization,Python,6737,base,base
loomio/loomio,loomio/loomio/Dockerfile,20,2022,1111,22,Organization,Ruby,160924,ruby:2.7.5,ruby
lpenz/gkrellexec,lpenz/gkrellexec/Dockerfile,3,2022,592,17,User,C,69,debian:bullseye,debian
lucas42/lucos_contacts,lucas42/lucos_contacts/appDockerfile,10,2022,587,15,User,Python,538,python:3.11.0a6-alpine,python
lucatume/wp-browser,lucatume/wp-browser/_build_containerphpDockerfile,11,2022,1885,31,User,PHP,29064,php:${PHP_VERSION},php
luqasz/librouteros,luqasz/librouteros/docker3.6.dockerfile,2,2022,398,10,User,Python,354,python:3.6-slim,python
luqasz/librouteros,luqasz/librouteros/docker3.7.dockerfile,2,2022,398,10,User,Python,354,python:3.7-slim,python
luqasz/librouteros,luqasz/librouteros/docker3.8.dockerfile,2,2022,398,10,User,Python,354,python:3.8-slim,python
luqasz/librouteros,luqasz/librouteros/docker3.9.dockerfile,2,2022,398,10,User,Python,354,python:3.9-slim,python
macarthur-lab/xbrowse,macarthur-lab/xbrowse/deploydockerpipeline-runnerDockerfile,32,2022,4080,85,Organization,Python,488993,bitnami/minideb:stretch,bitnami/minideb
macarthur-lab/xbrowse,macarthur-lab/xbrowse/deploydockerseqrDockerfile,5,2022,2612,71,Organization,Python,488993,python:3.7-slim-bullseye,python
madisongh/bitbake,madisongh/bitbake/contribhashservDockerfile,1,2022,625,9,User,Python,18066,alpine:3.13.1,alpine
magiraud/vidjil,magiraud/vidjil/dockerciDockerfile,7,2022,2625,34,Organization,JavaScript,24782,ubuntu:20.04,ubuntu
mamebro/mameblo,mamebro/mameblo/Dockerfile,4,2022,244,9,Organization,HTML,20070,ruby:3.1.0,ruby
markdenihan/owaspSecurityShepherd,markdenihan/owaspSecurityShepherd/Dockerfile,2,2022,1345,23,Organization,Java,190254,tomcat:alpine,tomcat
marvin255/cbrfservice,marvin255/cbrfservice/dockerphpDockerfile,4,2022,775,23,User,PHP,114,php:8-cli-alpine,php
matrix-org/sydent,matrix-org/sydent/Dockerfile,2,2022,2132,29,Organization,Python,2055,docker.io/python:3.8-slim,docker.io/python
matrix-org/synapse,matrix-org/synapse/dockerDockerfile,9,2022,3371,53,Organization,Python,178949,docker.io/python:${PYTHON_VERSION}-slim,docker.io/python
matthiasmullie/minify,matthiasmullie/minify/Dockerfile,11,2022,436,12,User,PHP,752,php:$version,php
mattyx14/otxserver,mattyx14/otxserver/dockerserverDockerfile,13,2022,1261,27,User,Lua,67676,ubuntu:20.04,ubuntu
maurosoria/dirs3arch,maurosoria/dirs3arch/Dockerfile,5,2022,268,13,User,Python,21556,python:3-alpine,python
mavam/vast,mavam/vast/Dockerfile,9,2022,4779,124,Organization,C++,34907,debian:bullseye-slim,debian
mavam/vast,mavam/vast/cloudawsDockerfile,4,2022,1158,26,Organization,C++,34907,tenzir/vast:$VAST_VERSION,tenzir/vast
megahirt/lfsite,megahirt/lfsite/dockerappDockerfile,14,2022,3622,50,Organization,JavaScript,308776,${ENVIRONMENT}-app,${ENVIRONMENT}-app
megahirt/lfsite,megahirt/lfsite/dockerbase-phpDockerfile,6,2022,2122,20,Organization,JavaScript,308776,php:7.3.28-apache,php
megahirt/lfsite,megahirt/lfsite/dockertest-e2eDockerfile,2,2022,1184,20,Organization,JavaScript,308776,node:14.16.1-alpine3.11,node
megahirt/lfsite,megahirt/lfsite/dockertest-phpDockerfile,4,2022,1258,17,Organization,JavaScript,308776,sillsdev/web-languageforge:base-php,sillsdev/web-languageforge
megahirt/lfsite,megahirt/lfsite/dockerui-builderDockerfile,2,2022,898,15,Organization,JavaScript,308776,node:14.16.1-alpine3.11,node
mevdschee/mysql-crud-api,mevdschee/mysql-crud-api/dockercentos8Dockerfile,15,2022,1309,20,User,PHP,4520,centos:8,centos
mgbellemare/Arcade-Learning-Environment,mgbellemare/Arcade-Learning-Environment/dockermanylinux2014_x86_64-vcpkg.Dockerfile,4,2022,400,9,User,C++,7464,quay.io/pypa/manylinux2014_x86_64,quay.io/pypa/manylinux2014_x86_64
miguelgrinberg/microblog,miguelgrinberg/microblog/Dockerfile,2,2022,449,16,User,Python,80,python:slim,python
milter-manager/milter-manager,milter-manager/milter-manager/dockerfilescentos-7.dockerfile,4,2022,696,29,Organization,C,14061,centos:7,centos
milter-manager/milter-manager,milter-manager/milter-manager/dockerfilesdebian-bullseye.dockerfile,8,2022,687,26,Organization,C,14061,debian:bullseye,debian
milter-manager/milter-manager,milter-manager/milter-manager/dockerfilesubuntu-bionic.dockerfile,8,2022,655,25,Organization,C,14061,ubuntu:bionic,ubuntu
milter-manager/milter-manager,milter-manager/milter-manager/packageyumcentos-7Dockerfile,3,2022,517,24,Organization,C,14061,${FROM},${FROM}
miniflux/miniflux,miniflux/miniflux/packagingdockeralpineDockerfile,5,2022,1006,22,Organization,Go,29912,alpine:latest,alpine
miniflux/miniflux,miniflux/miniflux/packagingdockerdistrolessDockerfile,4,2022,942,20,Organization,Go,29912,gcr.io/distroless/base,gcr.io/distroless/base
ministryofjustice/atet,ministryofjustice/atet/Dockerfile,14,2022,1385,26,Organization,Ruby,6270,ministryofjustice/ruby:2.5.1-webapp-onbuild,ministryofjustice/ruby
mitmproxy/mitmproxy,mitmproxy/mitmproxy/releasedockerDockerfile,6,2022,618,17,Organization,Python,52804,python:3.10-slim-bullseye,python
mivok/markdownlint,mivok/markdownlint/toolsdockerDockerfile,2,2022,598,9,Organization,Ruby,533,alpine:3.11.3,alpine
mltframework/mlt,mltframework/mlt/Dockerfile,7,2022,2205,36,Organization,C,19423,base,base
morontt/zend-blog-3-backend,morontt/zend-blog-3-backend/dockerwebDockerfile,9,2022,1188,25,User,PHP,2557,php:7.3-apache-stretch,php
morontt/zend-blog-3-backend,morontt/zend-blog-3-backend/dockerwebprodDockerfile,7,2022,1118,23,User,PHP,2557,php:7.3-apache-stretch,php
moul/advanced-ssh-config,moul/advanced-ssh-config/Dockerfile,1,2022,1184,25,User,Go,24235,alpine:3.15.0,alpine
mozilla/balrog,mozilla/balrog/Dockerfile,7,2022,1637,21,Organization,Python,71297,python:3.9-slim,python
mozilla/balrog,mozilla/balrog/agentDockerfile,2,2022,663,13,Organization,Python,71297,python:3.9-slim,python
mozilla/ichnaea,mozilla/ichnaea/Dockerfile,2,2022,1938,54,Organization,Python,40613,python:3.10.2-slim,python
